origin,destination,travelTime,entryTime,exitTime,travelDistance
5,-1,56.26400000000285,29862.939,29919.203,NaN
5,14,61.40400000000227,29862.939,29924.343,NaN
5,14,58.43999999999869,29862.999,29921.439,NaN
12,7,60.45100000000093,29863.11,29923.561,NaN
6,14,70.34100000000035,29863.278,29933.619,NaN
6,14,67.16100000000006,29863.918,29931.079,NaN
10,13,47.11099999999715,29863.919,29911.03,NaN
6,12,70.36699999999837,29864.018,29934.385,NaN
13,8,66.75200000000041,29864.081,29930.833,NaN
5,1,32.38100000000122,29864.803,29897.184,NaN
10,14,50.37999999999738,29864.919,29915.299,NaN
13,8,51.831999999998516,29865.183,29917.015,NaN
10,-1,47.97999999999956,29865.519,29913.499,NaN
6,14,69.70600000000195,29865.749,29935.455,NaN
10,-1,50.11199999999735,29865.755,29915.867,NaN
5,12,67.40799999999945,29865.839,29933.247,NaN
10,11,40.53600000000006,29865.887,29906.423,NaN
6,12,69.29999999999927,29866.45,29935.75,NaN
5,14,60.77300000000105,29866.606,29927.379,NaN
10,14,29.256000000001222,29866.623,29895.879,NaN
10,13,47.80999999999767,29866.755,29914.565,NaN
6,12,69.90600000000268,29866.814,29936.72,NaN
6,-1,64.8969999999972,29867.114,29932.011,NaN
6,12,72.97000000000116,29867.854,29940.824,NaN
10,14,76.03999999999724,29868.223,29944.263,NaN
6,11,71.46900000000096,29868.254,29939.723,NaN
5,14,65.61200000000099,29868.339,29933.951,NaN
5,3,26.054000000000087,29868.575,29894.629,NaN
5,1,31.377000000000407,29869.211,29900.588,NaN
6,12,73.24300000000221,29869.386,29942.629,NaN
5,13,72.8550000000032,29869.707,29942.562,NaN
6,14,64.96299999999974,29870.056,29935.019,NaN
5,3,34.022000000000844,29870.279,29904.301,NaN
6,14,61.82900000000154,29870.586,29932.415,NaN
10,14,46.93999999999869,29871.059,29917.999,NaN
10,14,43.675999999999476,29871.255,29914.931,NaN
5,11,66.20799999999872,29871.615,29937.823,NaN
10,-1,43.0679999999993,29872.495,29915.563,NaN
6,14,66.90100000000166,29872.554,29939.455,NaN
12,8,47.56199999999808,29873.257,29920.819,NaN
5,1,26.44499999999971,29873.811,29900.256,NaN
5,-1,63.40399999999863,29873.915,29937.319,NaN
6,14,64.92900000000009,29873.962,29938.891,NaN
5,13,68.1469999999972,29874.383,29942.53,NaN
14,6,46.1830000000009,29874.591,29920.774,NaN
6,12,70.00400000000081,29874.593,29944.597,NaN
10,-1,40.32800000000134,29874.799,29915.127,NaN
10,11,38.26000000000204,29875.031,29913.291,NaN
6,14,57.757000000001426,29875.458,29933.215,NaN
6,14,65.69800000000032,29875.493,29941.191,NaN
10,14,39.935999999997875,29875.899,29915.835,NaN
6,14,69.5010000000002,29876.698,29946.199,NaN
6,12,70.80500000000029,29876.958,29947.763,NaN
5,1,25.009000000001834,29877.015,29902.024,NaN
6,14,62.327000000001135,29877.196,29939.523,NaN
6,14,69.63000000000102,29877.297,29946.927,NaN
6,12,74.70599999999831,29877.33,29952.036,NaN
6,13,67.23199999999997,29877.566,29944.798,NaN
5,14,63.91200000000026,29878.083,29941.995,NaN
5,10,42.6919999999991,29878.187,29920.879,NaN
10,-1,40.0679999999993,29878.735,29918.803,NaN
6,-1,68.20499999999811,29878.894,29947.099,NaN
3,14,76.66400000000067,29878.943,29955.607,NaN
5,14,71.51599999999962,29878.951,29950.467,NaN
5,14,62.96800000000076,29880.155,29943.123,NaN
10,13,48.677999999999884,29880.771,29929.449,NaN
5,11,61.33599999999933,29880.891,29942.227,NaN
6,12,74.61000000000058,29881.162,29955.772,NaN
10,13,46.074000000000524,29881.339,29927.413,NaN
5,1,39.68899999999849,29881.455,29921.144,NaN
6,-1,62.957000000002154,29882.034,29944.991,NaN
10,13,38.40400000000227,29882.439,29920.843,NaN
10,13,47.5109999999986,29882.539,29930.05,NaN
10,13,43.57500000000073,29883.103,29926.678,NaN
5,8,46.60900000000038,29883.255,29929.864,NaN
5,12,65.93999999999869,29883.627,29949.567,NaN
6,12,70.67399999999907,29883.766,29954.44,NaN
10,13,42.40399999999863,29884.075,29926.479,NaN
10,13,43.641999999999825,29884.171,29927.813,NaN
10,13,50.91500000000087,29884.407,29935.322,NaN
10,13,52.64999999999782,29884.575,29937.225,NaN
12,11,71.97699999999895,29885.166,29957.143,NaN
5,12,67.34499999999753,29885.523,29952.868,NaN
1,11,79.24700000000303,29885.672,29964.919,NaN
6,13,75.04300000000148,29885.938,29960.981,NaN
5,-1,61.87199999999939,29886.363,29948.235,NaN
1,6,30.59400000000096,29886.376,29916.97,NaN
5,14,60.23700000000099,29886.394,29946.631,NaN
12,8,55.64400000000023,29886.601,29942.245,NaN
5,13,71.84999999999854,29886.695,29958.545,NaN
6,14,64.90099999999802,29887.002,29951.903,NaN
6,12,68.79999999999927,29887.24,29956.04,NaN
1,-1,60.818999999999505,29887.776,29948.595,NaN
5,-1,62.91100000000006,29887.792,29950.703,NaN
6,14,64.72499999999854,29888.274,29952.999,NaN
5,-1,69.24399999999878,29888.463,29957.707,NaN
6,13,79.6150000000016,29889.406,29969.021,NaN
1,6,32.65399999999863,29889.756,29922.41,NaN
14,8,57.574000000000524,29889.807,29947.381,NaN
6,12,66.87099999999919,29890.038,29956.909,NaN
6,14,65.06600000000253,29890.777,29955.843,NaN
5,7,35.258999999998196,29891.167,29926.426,NaN
5,-1,57.167999999997846,29891.399,29948.567,NaN
6,14,56.3169999999991,29891.614,29947.931,NaN
5,12,62.57300000000032,29891.699,29954.272,NaN
6,14,64.36100000000079,29891.714,29956.075,NaN
10,13,48.88400000000183,29891.779,29940.663,NaN
6,12,67.20200000000114,29891.974,29959.176,NaN
6,14,76.60900000000038,29891.974,29968.583,NaN
10,13,50.91899999999805,29892.543,29943.462,NaN
10,13,45.775000000001455,29892.783,29938.558,NaN
5,8,38.66900000000169,29893.031,29931.7,NaN
10,13,66.93600000000151,29893.515,29960.451,NaN
6,14,82.58600000000297,29894.045,29976.631,NaN
5,8,43.17199999999866,29894.232,29937.404,NaN
5,12,69.54499999999825,29894.471,29964.016,NaN
5,14,70.41200000000026,29895.203,29965.615,NaN
6,14,70.33299999999872,29895.718,29966.051,NaN
5,7,33.79699999999866,29896.468,29930.265,NaN
10,13,41.47100000000137,29896.787,29938.258,NaN
6,12,64.96700000000055,29896.914,29961.881,NaN
14,8,73.42599999999948,29897.247,29970.673,NaN
6,12,62.461999999999534,29897.45,29959.912,NaN
5,12,64.97599999999875,29897.704,29962.68,NaN
3,12,70.82300000000032,29897.765,29968.588,NaN
5,8,34.15899999999965,29897.904,29932.063,NaN
5,14,74.51599999999962,29898.075,29972.591,NaN
6,8,77.22199999999793,29898.185,29975.407,NaN
6,8,38.315999999998894,29898.253,29936.569,NaN
13,8,52.80199999999968,29898.483,29951.285,NaN
6,13,74.04000000000087,29898.586,29972.626,NaN
5,12,62.140000000003056,29899.672,29961.812,NaN
5,12,62.33700000000317,29900.011,29962.348,NaN
6,14,69.30199999999968,29900.085,29969.387,NaN
5,8,32.390000000003056,29900.51,29932.9,NaN
5,13,67.75200000000041,29900.571,29968.323,NaN
6,13,71.87299999999959,29900.621,29972.494,NaN
6,12,57.38600000000224,29901.922,29959.308,NaN
6,14,69.26500000000306,29901.958,29971.223,NaN
5,1,28.077000000001135,29902.479,29930.556,NaN
6,12,59.62199999999939,29902.49,29962.112,NaN
6,7,28.312999999998283,29902.756,29931.069,NaN
5,7,30.086999999999534,29902.879,29932.966,NaN
6,7,24.50500000000102,29903.557,29928.062,NaN
5,1,28.076999999997497,29903.579,29931.656,NaN
13,9,54.60599999999977,29903.589,29958.195,NaN
6,11,66.13400000000183,29903.657,29969.791,NaN
6,12,61.425999999999476,29904.29,29965.716,NaN
6,7,31.711999999999534,29904.29,29936.002,NaN
14,8,51.33299999999872,29904.322,29955.655,NaN
6,12,65.15899999999965,29904.493,29969.652,NaN
5,1,23.136999999998807,29904.515,29927.652,NaN
1,6,29.361000000000786,29904.66,29934.021,NaN
6,14,59.52100000000064,29904.958,29964.479,NaN
12,8,39.419999999998254,29905.057,29944.477,NaN
8,-1,38.99199999999837,29905.471,29944.463,NaN
5,1,29.416000000001077,29905.744,29935.16,NaN
12,8,59.345000000001164,29905.787,29965.132,NaN
5,12,59.30400000000009,29906.212,29965.516,NaN
6,9,50.96800000000076,29906.393,29957.361,NaN
5,13,68.51800000000003,29906.579,29975.097,NaN
6,-1,59.352999999999156,29906.626,29965.979,NaN
6,12,66.33299999999872,29907.628,29973.961,NaN
5,1,31.847999999998137,29907.716,29939.564,NaN
5,14,67.77899999999863,29907.716,29975.495,NaN
6,8,32.31499999999869,29908.094,29940.409,NaN
12,7,48.40400000000227,29908.225,29956.629,NaN
13,8,61.711999999999534,29908.661,29970.373,NaN
6,8,30.808999999997468,29908.898,29939.707,NaN
6,13,72.07300000000032,29909.129,29981.202,NaN
5,8,31.021999999997206,29909.151,29940.173,NaN
6,14,59.426000000003114,29910.029,29969.455,NaN
6,7,17.59700000000157,29910.197,29927.794,NaN
5,1,25.273000000001048,29910.287,29935.56,NaN
6,14,62.89300000000003,29910.466,29973.359,NaN
5,8,29.72200000000157,29910.519,29940.241,NaN
5,8,36.327000000001135,29910.784,29947.111,NaN
6,8,31.57600000000093,29911.333,29942.909,NaN
6,12,61.42199999999866,29912.234,29973.656,NaN
6,12,65.05899999999747,29912.401,29977.46,NaN
5,8,35.02899999999863,29912.487,29947.516,NaN
5,10,52.473000000001775,29912.619,29965.092,NaN
6,14,65.42500000000291,29913.634,29979.059,NaN
5,8,32.55400000000009,29914.059,29946.613,NaN
5,12,61.87299999999959,29914.419,29976.292,NaN
5,4,31.8070000000007,29914.523,29946.33,NaN
5,13,76.09200000000055,29914.587,29990.679,NaN
8,14,51.30400000000009,29915.047,29966.351,NaN
6,14,67.49300000000221,29915.17,29982.663,NaN
6,7,36.68399999999747,29915.236,29951.92,NaN
8,-1,45.064000000002125,29915.515,29960.579,NaN
6,8,34.047999999998865,29915.969,29950.017,NaN
5,14,70.21599999999671,29916.223,29986.439,NaN
6,14,64.35699999999997,29916.238,29980.595,NaN
8,-1,45.79999999999927,29916.415,29962.215,NaN
4,6,21.626000000000204,29917.067,29938.693,NaN
8,14,47.19400000000314,29917.117,29964.311,NaN
5,13,71.1840000000011,29917.195,29988.379,NaN
1,-1,73.2699999999968,29917.205,29990.475,NaN
5,1,37.02499999999782,29917.455,29954.48,NaN
6,14,72.10100000000239,29917.474,29989.575,NaN
1,10,53.82300000000032,29917.94,29971.763,NaN
1,14,64.89899999999761,29918.272,29983.171,NaN
6,12,57.85499999999956,29918.542,29976.397,NaN
6,14,64.42499999999927,29918.542,29982.967,NaN
5,12,61.73700000000099,29918.563,29980.3,NaN
5,12,64.27400000000125,29918.963,29983.237,NaN
6,-1,73.20599999999831,29919.473,29992.679,NaN
8,14,48.16600000000108,29919.553,29967.719,NaN
5,12,65.97799999999916,29919.695,29985.673,NaN
8,14,54.61000000000058,29920.085,29974.695,NaN
6,7,19.80399999999645,29920.241,29940.045,NaN
6,-1,57.18600000000151,29920.373,29977.559,NaN
8,14,47.8279999999977,29920.687,29968.515,NaN
8,-1,46.994000000002416,29920.921,29967.915,NaN
5,-1,62.33599999999933,29921.163,29983.499,NaN
5,14,63.01100000000224,29921.26,29984.271,NaN
6,12,69.39800000000105,29921.278,29990.676,NaN
8,14,49.60399999999936,29922.055,29971.659,NaN
11,7,42.52300000000105,29922.375,29964.898,NaN
6,14,64.1260000000002,29922.445,29986.571,NaN
8,14,44.23199999999997,29922.487,29966.719,NaN
14,8,48.596999999997934,29922.574,29971.171,NaN
8,-1,50.80000000000291,29923.423,29974.223,NaN
6,14,55.154999999998836,29923.444,29978.599,NaN
8,-1,48.169999999998254,29923.589,29971.759,NaN
5,13,73.21900000000096,29923.967,29997.186,NaN
8,14,47.5669999999991,29924.392,29971.959,NaN
5,12,67.80899999999747,29924.667,29992.476,NaN
6,13,78.14500000000044,29925.014,30003.159,NaN
8,14,52.70599999999831,29925.125,29977.831,NaN
6,-1,66.53100000000268,29925.244,29991.775,NaN
8,-1,49.83100000000195,29925.76,29975.591,NaN
5,-1,59.099999999998545,29925.771,29984.871,NaN
5,-1,59.96800000000076,29925.803,29985.771,NaN
12,8,64.01499999999942,29926.145,29990.16,NaN
8,14,53.63999999999942,29926.159,29979.799,NaN
5,14,62.876000000000204,29926.267,29989.143,NaN
11,7,47.39999999999782,29926.342,29973.742,NaN
6,11,58.45899999999892,29926.48,29984.939,NaN
8,-1,46.86200000000099,29926.961,29973.823,NaN
8,-1,53.47599999999875,29927.491,29980.967,NaN
14,8,63.380999999997584,29927.647,29991.028,NaN
6,10,87.12700000000041,29927.68,30014.807,NaN
5,12,73.44899999999689,29927.703,30001.152,NaN
11,6,52.15799999999945,29927.811,29979.969,NaN
6,7,79.99499999999898,29927.917,30007.912,NaN
8,14,50.19799999999668,29928.061,29978.259,NaN
11,8,44.36200000000099,29928.411,29972.773,NaN
5,-1,66.47599999999875,29928.539,29995.015,NaN
5,12,68.24399999999878,29928.704,29996.948,NaN
8,14,46.998999999999796,29929.396,29976.395,NaN
8,-1,60.647000000000844,29929.564,29990.211,NaN
12,8,48.167999999997846,29929.645,29977.813,NaN
8,14,47.50200000000041,29929.729,29977.231,NaN
8,-1,47.46399999999994,29929.795,29977.259,NaN
12,5,50.07800000000134,29929.813,29979.891,NaN
11,7,45.43000000000029,29930.315,29975.745,NaN
8,14,55.373999999999796,29930.465,29985.839,NaN
13,5,63.58700000000317,29930.849,29994.436,NaN
8,6,79.67099999999846,29931.097,30010.768,NaN
6,-1,60.22599999999875,29931.285,29991.511,NaN
6,-1,62.06200000000172,29931.285,29993.347,NaN
12,6,60.03199999999924,29931.447,29991.479,NaN
8,-1,45.168000000001484,29931.463,29976.631,NaN
5,1,30.777000000001863,29931.743,29962.52,NaN
6,-1,60.559000000001106,29931.82,29992.379,NaN
11,6,50.221999999997934,29932.183,29982.405,NaN
6,14,61.358000000000175,29932.221,29993.579,NaN
6,-1,59.72700000000259,29932.42,29992.147,NaN
8,14,56.141999999999825,29932.501,29988.643,NaN
6,-1,63.39900000000125,29932.852,29996.251,NaN
5,7,29.052999999999884,29933.079,29962.132,NaN
11,6,56.26199999999881,29933.419,29989.681,NaN
8,13,69.86399999999776,29933.431,30003.295,NaN
5,12,64.47600000000239,29933.44,29997.916,NaN
6,13,69.67399999999907,29933.621,30003.295,NaN
8,13,67.89099999999962,29933.899,30001.79,NaN
12,1,69.14799999999741,29933.915,30003.063,NaN
8,6,105.96799999999712,29934.133,30040.101,NaN
5,14,63.40799999999945,29934.143,29997.551,NaN
6,14,67.06600000000253,29934.189,30001.255,NaN
8,14,68.85000000000218,29934.637,30003.487,NaN
8,-1,67.0560000000005,29934.967,30002.023,NaN
5,-1,64.07200000000012,29935.347,29999.419,NaN
14,1,65.03800000000047,29935.39,30000.428,NaN
8,14,52.340000000000146,29935.399,29987.739,NaN
6,12,67.09899999999834,29935.489,30002.588,NaN
14,8,46.62800000000061,29935.787,29982.415,NaN
8,14,68.22400000000198,29935.867,30004.091,NaN
8,6,82.77599999999802,29935.969,30018.745,NaN
8,-1,52.36699999999837,29936.436,29988.803,NaN
8,13,55.37700000000041,29936.537,29991.914,NaN
8,12,67.22200000000157,29936.767,30003.989,NaN
5,10,47.43499999999767,29936.776,29984.211,NaN
8,14,69.05400000000009,29937.005,30006.059,NaN
5,12,64.54099999999744,29937.147,30001.688,NaN
11,-1,17.816000000002532,29937.155,29954.971,NaN
8,14,68.28900000000067,29937.772,30006.061,NaN
12,7,50.603000000002794,29937.887,29988.49,NaN
8,-1,56.7400000000016,29938.171,29994.911,NaN
5,12,70.67699999999968,29938.251,30008.928,NaN
8,13,70.28900000000067,29938.441,30008.73,NaN
11,14,17.88000000000102,29939.391,29957.271,NaN
8,13,64.11699999999837,29939.741,30003.858,NaN
5,14,70.28299999999945,29939.848,30010.131,NaN
12,1,71.08199999999852,29940.025,30011.107,NaN
8,-1,67.08699999999953,29940.04,30007.127,NaN
5,-1,63.13999999999942,29940.251,30003.391,NaN
8,14,56.33799999999974,29940.473,29996.811,NaN
8,14,71.65799999999945,29940.473,30012.131,NaN
8,14,73.05999999999767,29940.739,30013.799,NaN
6,12,65.26300000000265,29941.029,30006.292,NaN
8,14,71.65899999999965,29941.108,30012.767,NaN
6,12,69.20100000000093,29941.996,30011.197,NaN
5,1,37.18499999999767,29942.187,29979.372,NaN
3,7,43.077000000001135,29942.209,29985.286,NaN
1,12,74.53600000000006,29942.3,30016.836,NaN
5,12,65.41200000000026,29942.416,30007.828,NaN
6,14,66.22999999999956,29942.565,30008.795,NaN
5,14,64.50799999999799,29942.919,30007.427,NaN
8,-1,68.18599999999788,29943.377,30011.563,NaN
8,14,76.22599999999875,29943.845,30020.071,NaN
13,8,52.133999999998196,29943.93,29996.064,NaN
5,14,57.76800000000003,29943.987,30001.755,NaN
8,13,74.56099999999788,29944.681,30019.242,NaN
13,8,53.23500000000058,29944.798,29998.033,NaN
11,14,65.46800000000076,29944.963,30010.431,NaN
8,14,79.10000000000218,29945.011,30024.111,NaN
6,-1,49.215000000000146,29945.1,29994.315,NaN
8,14,80.16800000000148,29945.779,30025.947,NaN
8,13,74.96600000000035,29945.981,30020.947,NaN
14,7,48.29899999999907,29947.167,29995.466,NaN
8,13,73.46299999999974,29948.347,30021.81,NaN
1,6,70.60299999999916,29948.54,30019.143,NaN
11,7,48.80500000000029,29948.595,29997.4,NaN
12,7,58.51300000000265,29949.099,30007.612,NaN
8,13,73.49799999999959,29949.415,30022.913,NaN
12,6,55.69499999999971,29949.632,30005.327,NaN
3,14,76.62700000000041,29949.788,30026.415,NaN
11,8,48.26499999999942,29950.266,29998.531,NaN
12,6,56.294999999998254,29950.4,30006.695,NaN
12,1,61.53900000000067,29950.6,30012.139,NaN
8,13,64.25599999999758,29950.651,30014.907,NaN
11,7,53.34200000000055,29950.835,30004.177,NaN
12,-1,56.91599999999744,29951.168,30008.084,NaN
14,8,57.5769999999975,29951.435,30009.012,NaN
12,7,55.44599999999991,29951.535,30006.981,NaN
12,1,55.61499999999796,29951.737,30007.352,NaN
3,14,77.45800000000236,29951.957,30029.415,NaN
11,8,46.16200000000026,29952.039,29998.201,NaN
11,8,50.76800000000003,29952.203,30002.971,NaN
12,1,74.18700000000172,29952.368,30026.555,NaN
12,8,54.53900000000067,29953.136,30007.675,NaN
5,13,74.95100000000093,29953.567,30028.518,NaN
8,14,54.27599999999802,29953.687,30007.963,NaN
11,14,19.06000000000131,29953.767,29972.827,NaN
12,6,71.9429999999993,29953.772,30025.715,NaN
8,-1,53.40399999999863,29953.855,30007.259,NaN
11,14,24.22399999999834,29954.235,29978.459,NaN
3,7,48.74799999999959,29954.393,30003.141,NaN
6,13,66.36999999999898,29954.577,30020.947,NaN
8,12,72.26100000000224,29954.62,30026.881,NaN
11,8,50.49799999999959,29955.343,30005.841,NaN
10,14,39.79999999999927,29958.983,29998.783,NaN
8,13,68.08899999999994,29959.061,30027.15,NaN
11,1,72.84899999999834,29959.346,30032.195,NaN
14,7,59.84700000000157,29960.143,30019.99,NaN
14,8,52.80500000000029,29962.547,30015.352,NaN
8,10,74.40100000000166,29962.831,30037.232,NaN
3,14,69.1140000000014,29962.833,30031.947,NaN
11,8,46.197000000000116,29962.983,30009.18,NaN
8,13,76.70000000000073,29963.731,30040.431,NaN
1,14,67.06299999999828,29964.756,30031.819,NaN
12,6,56.332000000002154,29965.548,30021.88,NaN
13,8,56.26900000000023,29965.923,30022.192,NaN
11,14,22.492000000002008,29966.051,29988.543,NaN
11,-1,24.159999999999854,29966.083,29990.243,NaN
6,13,71.50400000000081,29966.589,30038.093,NaN
8,-1,33.95499999999811,29966.7,30000.655,NaN
14,8,54.5769999999975,29967.147,30021.724,NaN
8,14,68.85800000000017,29967.301,30036.159,NaN
12,8,53.707000000002154,29968.284,30021.991,NaN
12,4,73.74700000000303,29969.152,30042.899,NaN
11,4,71.57200000000012,29969.691,30041.263,NaN
12,1,67.24300000000221,29969.956,30037.199,NaN
12,3,80.13999999999942,29970.088,30050.228,NaN
1,14,73.50300000000061,29971.464,30044.967,NaN
11,13,20.656000000002678,29971.527,29992.183,NaN
12,8,52.102999999999156,29971.856,30023.959,NaN
1,10,54.51599999999962,29971.9,30026.416,NaN
1,10,53.352999999999156,29973.467,30026.82,NaN
6,12,80.24500000000262,29973.528,30053.773,NaN
-1,4,64.90799999999945,29976.023,30040.931,NaN
12,4,68.1060000000034,29977.26,30045.366,NaN
13,8,63.40799999999945,29977.735,30041.143,NaN
-1,4,62.20400000000154,29978.259,30040.463,NaN
12,8,50.867999999998574,29979.733,30030.601,NaN
12,10,47.86000000000058,29980.932,30028.792,NaN
1,10,46.9519999999975,29981.54,30028.492,NaN
14,4,56.625,29982.403,30039.028,NaN
12,4,54.62200000000303,29986.172,30040.794,NaN
6,10,59.362999999997555,29986.845,30046.208,NaN
6,13,69.50300000000061,29987.445,30056.948,NaN
14,8,68.15699999999924,29988.739,30056.896,NaN
6,14,45.04400000000169,29991.011,30036.055,NaN
5,11,59.80699999999706,29992.936,30052.743,NaN
3,8,51.18000000000029,29993.5,30044.68,NaN
13,7,42.69499999999971,29995.718,30038.413,NaN
13,1,65.17299999999886,29998.254,30063.427,NaN
12,10,31.97599999999875,29998.984,30030.96,NaN
12,6,59.800999999999476,30000.052,30059.853,NaN
1,-1,70.5590000000011,30000.796,30071.355,NaN
13,8,54.76900000000023,30004.194,30058.963,NaN
14,6,68.37099999999919,30004.491,30072.862,NaN
12,6,70.77600000000166,30009.296,30080.072,NaN
12,4,68.77000000000044,30010.465,30079.235,NaN
12,4,75.38000000000102,30014.0,30089.38,NaN
12,10,52.03199999999924,30015.032,30067.064,NaN
3,14,81.63799999999901,30016.753,30098.391,NaN
3,-1,64.94900000000052,30027.767,30092.716,NaN
12,7,44.16599999999744,30027.812,30071.978,NaN
3,12,79.23099999999977,30028.067,30107.298,NaN
2,12,67.51399999999921,30029.572,30097.086,NaN
1,14,60.440999999998894,30031.276,30091.717,NaN
10,3,55.57099999999991,30031.692,30087.263,NaN
13,7,45.46399999999994,30032.489,30077.953,NaN
12,7,46.23700000000099,30032.852,30079.089,NaN
14,8,39.45999999999913,30033.015,30072.475,NaN
8,13,60.01599999999962,30034.505,30094.521,NaN
3,8,45.8070000000007,30035.212,30081.019,NaN
3,13,84.6339999999982,30035.312,30119.946,NaN
14,8,39.323999999996886,30036.955,30076.279,NaN
12,7,38.659999999999854,30038.557,30077.217,NaN
14,8,47.262000000002445,30040.063,30087.325,NaN
3,8,44.439000000002125,30041.584,30086.023,NaN
13,8,56.07500000000073,30041.898,30097.973,NaN
6,1,53.36499999999796,30043.198,30096.563,NaN
11,7,31.075000000000728,30045.171,30076.246,NaN
12,8,27.77900000000227,30045.8,30073.579,NaN
3,8,38.53099999999904,30048.392,30086.923,NaN
8,12,47.66600000000108,30049.888,30097.554,NaN
3,12,69.98199999999997,30050.06,30120.042,NaN
2,13,71.05299999999988,30052.696,30123.749,NaN
12,7,52.06999999999971,30052.91,30104.98,NaN
3,14,74.45500000000175,30053.696,30128.151,NaN
2,14,62.87199999999939,30053.963,30116.835,NaN
2,13,59.477999999999156,30054.196,30113.674,NaN
12,7,49.5,30055.946,30105.446,NaN
1,13,79.87900000000081,30056.519,30136.398,NaN
9,8,52.11699999999837,30056.598,30108.715,NaN
8,13,41.36200000000099,30057.727,30099.089,NaN
9,14,43.992999999998574,30058.899,30102.892,NaN
7,1,35.99499999999898,30059.632,30095.627,NaN
7,1,41.36699999999837,30060.4,30101.767,NaN
9,13,46.20100000000093,30060.465,30106.666,NaN
10,14,27.288000000000466,30060.724,30088.012,NaN
9,14,41.65699999999924,30063.039,30104.696,NaN
9,7,25.59100000000035,30063.338,30088.929,NaN
9,14,41.6929999999993,30063.471,30105.164,NaN
9,7,26.223000000001775,30063.571,30089.794,NaN
10,14,31.187000000001717,30064.66,30095.847,NaN
9,-1,38.651999999998225,30065.539,30104.191,NaN
10,14,36.66400000000067,30065.628,30102.292,NaN
10,13,52.81499999999869,30066.096,30118.911,NaN
7,11,39.559000000001106,30066.64,30106.199,NaN
6,7,28.076999999997497,30066.828,30094.905,NaN
9,4,43.69800000000032,30067.174,30110.872,NaN
10,14,38.86800000000221,30067.564,30106.432,NaN
10,12,43.10599999999977,30067.696,30110.802,NaN
9,13,46.39900000000125,30068.242,30114.641,NaN
9,1,38.63300000000163,30068.242,30106.875,NaN
9,12,46.22600000000239,30068.443,30114.669,NaN
10,14,38.435999999997875,30069.364,30107.8,NaN
9,8,29.193999999999505,30069.477,30098.671,NaN
10,14,36.163000000000466,30070.6,30106.763,NaN
9,12,39.55500000000029,30070.911,30110.466,NaN
9,12,38.888999999999214,30071.577,30110.466,NaN
9,12,36.25200000000041,30071.978,30108.23,NaN
10,-1,28.386999999998807,30073.436,30101.823,NaN
9,12,33.483000000000175,30073.983,30107.466,NaN
9,12,38.586999999999534,30074.114,30112.701,NaN
12,8,40.957000000002154,30074.262,30115.219,NaN
14,8,28.6820000000007,30074.495,30103.177,NaN
12,8,44.3640000000014,30075.497,30119.861,NaN
10,14,37.431000000000495,30075.572,30113.003,NaN
10,14,42.33599999999933,30075.772,30118.108,NaN
9,12,36.65599999999904,30076.182,30112.838,NaN
9,12,46.227999999999156,30076.25,30122.478,NaN
9,14,37.349999999998545,30076.449,30113.799,NaN
3,12,72.98600000000079,30076.888,30149.874,NaN
9,7,26.127000000000407,30076.986,30103.113,NaN
10,14,39.00300000000061,30077.068,30116.071,NaN
9,14,38.9220000000023,30078.117,30117.039,NaN
9,12,44.39400000000023,30078.218,30122.612,NaN
10,-1,32.12800000000061,30078.308,30110.436,NaN
12,8,29.614999999997963,30078.366,30107.981,NaN
10,14,38.66700000000128,30078.408,30117.075,NaN
9,12,43.359999999996944,30078.686,30122.046,NaN
12,8,31.613000000001193,30078.734,30110.347,NaN
9,12,47.461999999999534,30079.254,30126.716,NaN
9,12,41.6929999999993,30079.485,30121.178,NaN
9,12,43.72699999999895,30079.953,30123.68,NaN
3,8,35.76499999999942,30080.024,30115.789,NaN
10,14,35.10000000000218,30080.408,30115.508,NaN
10,-1,41.0,30080.812,30121.812,NaN
10,14,30.2599999999984,30081.076,30111.336,NaN
9,14,39.45799999999872,30081.522,30120.98,NaN
9,8,19.150000000001455,30081.591,30100.741,NaN
9,13,56.913000000000466,30082.122,30139.035,NaN
10,14,34.76299999999901,30082.58,30117.343,NaN
9,14,46.82900000000154,30082.659,30129.488,NaN
9,7,25.661999999996624,30082.723,30108.385,NaN
9,14,40.12199999999939,30082.758,30122.88,NaN
10,14,40.26800000000003,30082.88,30123.148,NaN
10,14,44.211999999999534,30084.076,30128.288,NaN
9,14,50.76600000000326,30084.225,30134.991,NaN
10,-1,44.771999999997206,30084.348,30129.12,NaN
9,12,46.46399999999994,30084.426,30130.89,NaN
10,13,45.74500000000262,30084.512,30130.257,NaN
10,-1,46.14400000000023,30084.88,30131.024,NaN
9,14,36.98899999999776,30086.827,30123.816,NaN
10,12,47.67400000000271,30086.852,30134.526,NaN
9,-1,39.42000000000189,30086.995,30126.415,NaN
10,14,45.26800000000003,30087.152,30132.42,NaN
9,14,40.193999999999505,30088.294,30128.488,NaN
10,12,46.306000000000495,30088.52,30134.826,NaN
12,8,33.51499999999942,30088.646,30122.161,NaN
10,14,27.155000000002474,30089.12,30116.275,NaN
10,14,47.00399999999718,30089.452,30136.456,NaN
9,14,45.293000000001484,30089.563,30134.856,NaN
10,13,38.574000000000524,30090.148,30128.722,NaN
10,14,50.44400000000314,30090.188,30140.632,NaN
9,14,42.15700000000288,30090.831,30132.988,NaN
9,12,47.92699999999968,30090.999,30138.926,NaN
